			
5	23	0	-367
			
5	24	0	-367
			
5	25	0	-367
			
5	26	0	-105
			
5	27	0	-105
			
5	28	0	-105
			
5	29	0	-105
			
5	30	0	-105
			
5	31	22	-259
			
5	32	0	-259
			
5	33	21	-259
			
5	34	12	-259
			
5	35	0	-259
			
5	36	1	-259
			
5	37	0	-405
			
5	38	5	-405
			
5	39	0	-289
			
5	40	0	-289
			
5	41	1	-289
			
5	42	12	-289
			
5	43	10	-289
			
5	44	10	-132
			
5	45	11	-132
			
5	46	12	-30
			
5	47	4	-30
			
5	48	45	-30
			
5	49	128	62
			
5	50	66	-30
			
5	51	119	-30
			
5	52	98	-30
			
5	53	449	174
			
5	54	497	174
			
5	55	59	-111
			
5	56	71	-111
			
5	57	0	-111
			
5	58	0	-111
			
5	59	0	-141
			
5	60	0	-141
			
5	61	50	-141
			
5	62	72	-141
			
5	63	47	-141
			
5	64	22	-141
			
5	65	17	-339
			
5	66	0	-339
			
5	67	0	-339
			
5	68	10	-339
			
5	69	5	-200
			
5	70	4	-200
			
5	71	33	-200
			
5	72	79	-200
			
5	73	10	-200
			
5	74	15	-200
			
5	75	1	-200
			
5	76	0	-375
			
5	77	7	-375
			
5	78	11	-355
			
5	79	24	-355
			
5	80	26	-355
			
5	81	19	-355
			
5	82	33	-355
			
5	83	0	-324
			
5	84	0	-324
			
5	85	3	-324
			
5	86	18	-324
			
5	87	20	-324
			
5	88	47	-324
			
5	89	0	-324
			
5	90	0	-324
			
5	91	0	-324
			
5	92	0	-324
			
5	93	0	-324
			
5	94	0	-439
			
5	95	0	-429
			
5	96	0	-429
			
5	97	0	-429
			
5	98	0	-429
			
5	99	5	-429
			
6	0	0	-396
			
6	1	1	-396
			
6	2	2	-396
			
6	3	0	-396
			
6	4	0	-414
			
6	5	0	-414
			
6	6	1	-414
			
6	7	1	-414
			
6	8	0	-452
			
6	9	0	-452
			
6	10	0	-452
			
6	11	0	-452
			
6	12	0	-452
			
6	13	0	-452
			
6	14	0	-452
			
6	15	0	-453
			
6	16	0	-453
			
6	17	0	-453
			
6	18	1	-453
			
6	19	1	-453
			
6	20	0	-367
			
6	21	0	-367
			
6	22	0	-367
			
6	23	0	-367
			
6	24	0	-367
			
6	25	0	-105
			
6	26	0	-105
			
6	27	0	-105
			
6	28	0	-105
			
6	29	1	-105
			
6	30	2	-105
			
6	31	27	-105
			
6	32	10	-259
			
6	33	14	-259
			
6	34	3	-259
			
6	35	8	-259
			
6	36	1	-259
			
6	37	2	-405
			
6	38	5	-289
			
6	39	6	-289
			
6	40	7	-289
			
6	41	12	-289
			
6	42	61	-289
			
6	43	2	-132
			
6	44	20	-132
			
6	45	6	-132
			
6	46	5	-132
			
6	47	28	-30
			
6	48	254	62
			
6	49	161	62
			
6	50	159	62
			
6	51	171	62
			
6	52	250	174
			
6	53	472	174
			
6	54	450	174
			
6	55	15	-111
			
6	56	32	-111
			
6	57	0	-111
			
6	58	2	-111
			
6	59	1	-280
			
6	60	6	-174
			
6	61	46	-174
			
6	62	76	-174
			
6	63	82	-174
			
6	64	23	-174
			
6	65	0	-174
			
6	66	0	-339
			
6	67	1	-339
			
6	68	42	-339
			
6	69	4	-200
			
6	70	9	-200
			
6	71	27	-200
			
6	72	36	-200
			
6	73	9	-200
			
6	74	11	-200
			
6	75	4	-200
			
6	76	0	-375
			
6	77	2	-375
			
6	78	16	-355
			
6	79	26	-355
			
6	80	4	-355
			
6	81	0	-355
			
6	82	0	-355
			
6	83	0	-324
			
6	84	0	-324
			
6	85	11	-324
			
6	86	51	-261
			
6	87	10	-261
			
6	88	39	-261
			
6	89	7	-261
			
6	90	0	-261
			
6	91	0	-261
			
6	92	0	-261
			
6	93	0	-324
			
6	94	0	0
			
6	95	0	-429
			
6	96	0	-429
			
6	97	0	-429
			
6	98	0	-429
			
6	99	0	-429
			
7	0	0	-396
			
7	1	0	-396
			
7	2	1	-396
			
7	3	0	-396
			
7	4	0	-414
			
7	5	0	-414
			
7	6	0	-414
			
7	7	0	-414
			
7	8	0	-452
			
7	9	0	-452
			
7	10	0	-452
			
7	11	0	-452
			
7	12	0	-452
			
7	13	0	-452
			
7	14	0	-452
			
7	15	0	-453
			
7	16	0	-453
			
7	17	0	-453
			
7	18	0	-453
			
7	19	0	-453
			
7	20	0	-367
			
7	21	0	-367
			
7	22	0	-367
			
7	23	0	-367
			
7	24	0	-367
			
7	25	0	-105
			
7	26	0	-105
			
7	27	0	-105
			
7	28	0	-105
			
7	29	1	-105
			
7	30	1	-105
			
7	31	26	-105
			
7	32	231	54
			
7	33	74	-259
			
7	34	3	-259
			
7	35	13	-259
			
7	36	0	-259
			
7	37	8	-421
			
7	38	37	-289
			
7	39	14	-289
			
7	40	23	-289
			
7	41	40	-289
			
7	42	35	-289
			
7	43	32	-132
			
7	44	63	-132
			
7	45	65	-132
			
7	46	71	-132
			
7	47	133	62
			
7	48	211	62
			
7	49	158	62
			
7	50	48	-132
			
7	51	33	-354
			
7	52	29	-354
			
7	53	170	31
			
7	54	63	-280
			
7	55	2	-280
			
7	56	5	-280
			
7	57	9	-280
			
7	58	17	-280
			
7	59	8	-280
			
7	60	0	-174
			
7	61	12	-174
			
7	62	12	-174
			
7	63	26	-174
			
7	64	29	-174
			
7	65	2	-174
			
7	66	0	-174
			
7	67	0	-310
			
7	68	1	-310
			
7	69	7	-310
			
7	70	3	-200
			
7	71	17	-200
			
7	72	43	-200
			
7	73	22	-200
			
7	74	9	-200
			
7	75	0	-375
			
7	76	2	-375
			
7	77	5	-375
			
7	78	13	-355
			
7	79	21	-355
			
7	80	5	-355
			
7	81	6	-355
			
7	82	3	-355
			
7	83	7	-324
			
7	84	2	-324
			
7	85	0	-324
			
7	86	40	-261
			
7	87	0	-261
			
7	88	3	-261
			
7	89	0	-261
			
7	90	0	-261
			
7	91	0	-261
			
7	92	0	-261
			
7	93	0	0
			
7	94	0	0
			
7	95	0	-429
			
7	96	0	-429
			
7	97	1	-429
			
7	98	0	-429
			
7	99	0	-429
			
8	0	0	0
			
8	1	0	0
			
8	2	0	0
			
8	3	0	0
			
8	4	0	0
			
8	5	0	0
			
8	6	0	0
			
8	7	0	-452
			
8	8	0	-452
			
8	9	0	-452
			
8	10	0	-452
			
8	11	0	-452
			
8	12	0	-452
			
8	13	0	-452
			
8	14	0	-453
			
8	15	0	-453
			
8	16	0	-453
			
8	17	0	-453
			
8	18	0	-453
			
8	19	0	-428
			
8	20	0	-367
			
8	21	0	-367
			
8	22	0	-367
			
8	23	0	-367
			
8	24	0	-367
			
8	25	0	-105
			
8	26	0	-105
			
8	27	1	-105
			
8	28	0	-105
			
8	29	12	-105
			
8	30	26	-105
			
8	31	77	-105
			
8	32	8	-68
			
8	33	57	-68
			
8	34	9	-68
			
8	35	0	-68
			
8	36	24	-68
			
8	37	25	-68
			
8	38	36	-289
			
8	39	14	-289
			
8	40	6	-289
			
8	41	7	-289
			
8	42	23	-289
			
8	43	1	-132
			
8	44	5	-132
			
8	45	19	-132
			
8	46	20	-132
			
8	47	107	-132
			
8	48	65	-132
			
8	49	39	-132
			
8	50	65	-132
			
8	51	192	184
			
8	52	313	184
			
8	53	343	184
			
8	54	544	184
			
8	55	103	-29
			
8	56	17	-29
			
8	57	2	-29
			
8	58	0	-29
			
8	59	11	-29
			
8	60	10	-29
			
8	61	15	-29
			
8	62	9	-174
			
8	63	99	-174
			
8	64	17	-174
			
8	65	1	-174
			
8	66	0	-174
			
8	67	7	-310
			
8	68	6	-310
			
8	69	34	-310
			
8	70	24	-310
			
8	71	27	-310
			
8	72	44	-310
			
8	73	13	-375
			
8	74	3	-375
			
8	75	1	-89
			
8	76	0	-89
			
8	77	1	-89
			
8	78	1	-89
			
8	79	11	-89
			
8	80	2	-355
			
8	81	5	-355
			
8	82	3	-355
			
8	83	2	-324
			
8	84	0	-324
			
8	85	0	-324
			
8	86	6	-261
			
8	87	3	-261
			
8	88	18	-261
			
8	89	17	-261
			
8	90	4	-261
			
8	91	0	-261
			
8	92	0	-261
			
8	93	0	0
			
8	94	0	0
			
8	95	0	0
			
8	96	0	-429
			
8	97	1	-429
			
8	98	0	-429
			
8	99	0	-429
			
9	0	0	0
			
9	1	0	0
			
9	2	0	0
			
9	3	0	0
			
9	4	0	0
			
9	5	0	0
			
9	6	0	0
			
9	7	0	0
			
9	8	0	0
			
9	9	0	0
			
9	10	0	0
			
9	11	0	0
			
9	12	0	0
			
9	13	0	0
			
9	14	0	-453
			
9	15	0	-453
			
9	16	0	-453
			
9	17	0	-453
			
9	18	0	-453
			
9	19	0	-428
			
9	20	0	-428
			
9	21	0	-428
			
9	22	0	-428
			
9	23	0	-428
			
9	24	0	-428
			
9	25	0	-105
			
9	26	9	-105
			
9	27	213	48
			
9	28	112	-105
			
9	29	41	-105
			
9	30	21	-105
			
9	31	2	-105
			
9	32	12	-68
			
9	33	10	-68
			
9	34	44	-68
			
9	35	33	-68
			
9	36	36	-68
			
9	37	3	-68
			
9	38	15	-68
			
9	39	10	-289
			
9	40	4	-289
			
9	41	5	-289
			
9	42	62	-289
			
9	43	2	-132
			
9	44	6	-132
			
9	45	1	-132
			
9	46	0	-132
			
9	47	52	-132
			
9	48	21	-132
			
9	49	46	-132
			
9	50	166	184
			
9	51	26	-374
			
9	52	350	184
			
9	53	266	184
			
9	54	45	-328
			
9	55	36	-29
			
9	56	7	-29
			
9	57	4	-29
			
9	58	22	-29
			
9	59	12	-29
			
9	60	46	-29
			
9	61	81	-29
			
9	62	55	-174
			
9	63	92	-174
			
9	64	33	-174
			
9	65	1	-174
			
9	66	1	-174
			
9	67	2	-310
			
9	68	0	-310
			
9	69	6	-310
			
9	70	2	-310
			
9	71	1	-310
			
9	72	34	-310
			
9	73	22	-375
			
9	74	26	-89
			
9	75	0	-89
			
9	76	0	-89
			
9	77	2	-89
			
9	78	0	-89
			
9	79	5	-89
			
9	80	3	-89
			
9	81	14	-355
			
9	82	8	-355
			
9	83	1	-355
			
9	84	1	-362
			
9	85	0	-362
			
9	86	1	-261
			
9	87	2	-261
			
9	88	16	-261
			
9	89	73	-261
			
9	90	41	-261
			
9	91	0	-261
			
9	92	0	-261
			
9	93	0	0
			
9	94	0	0
			
9	95	0	0
			
9	96	0	0
			
9	97	0	0
			
9	98	0	0
			
9	99	0	0
			
10	0	0	0
			
10	1	0	0
			
10	2	0	0
			
10	3	0	0
			
10	4	0	0
			
10	5	0	0
			
10	6	0	0
			
10	7	0	0
			
10	8	0	0
			
10	9	0	0
			
10	10	0	0
			
10	11	0	0
			
10	12	0	0
			
10	13	0	0
			
10	14	0	0
			
10	15	0	-453
			
10	16	0	-441
			
10	17	0	-441
			
10	18	0	-441
			
10	19	0	-428
			
10	20	0	-428
			
10	21	0	-428
			
10	22	0	-428
			
10	23	6	-428
			
10	24	0	-428
			
10	25	1	-105
			
10	26	66	-28
			
10	27	39	-28
			
10	28	19	-28
			
10	29	0	-28
			
10	30	0	-28
			
10	31	3	-105
			
10	32	9	-68
			
10	33	9	-68
			
10	34	16	-68
			
10	35	32	-68
			
10	36	19	-68
			
10	37	0	-68
			
10	38	0	-68
			
10	39	17	-70
			
10	40	0	-70
			
10	41	2	-70
			
10	42	127	-4
			
10	43	1	-132
			
10	44	34	-132
			
10	45	28	-132
			
10	46	9	-132
			
10	47	97	-132
			
10	48	57	-132
			
10	49	7	-132
			
10	50	221	184
			
10	51	316	184
			
10	52	246	184
			
10	53	256	184
			
10	54	45	-328
			
10	55	11	-29
			
10	56	1	-29
			
10	57	1	-29
			
10	58	35	-29
			
10	59	2	-29
			
10	60	59	-29
			
10	61	34	-29
			
10	62	36	-174
			
10	63	145	11
			
10	64	39	-174
			
10	65	1	-174
			
10	66	0	-174
			
10	67	4	-310
			
10	68	0	-310
			
10	69	53	-310
			
10	70	31	-310
			
10	71	2	-310
			
10	72	42	-310
			
10	73	25	-375
			
10	74	6	-89
			
10	75	1	-89
			
10	76	1	-89
			
10	77	46	-89
			
10	78	4	-89
			
10	79	3	-89
			
10	80	1	-89
			
10	81	29	-362
			
10	82	5	-362
			
10	83	12	-362
			
10	84	1	-362
			
10	85	4	-362
			
10	86	4	-261
			
10	87	4	-261
			
10	88	1	-261
			
10	89	6	-261
			
10	90	4	-261
			
10	91	0	-261
			
10	92	0	-261
			
10	93	0	0
			
10	94	0	0
			
10	95	0	0
			
10	96	0	0
			
10	97	0	0
			
10	98	0	0
			
10	99	0	0
			
11	0	0	-422
			
11	1	0	-422
			
11	2	0	-422
			
11	3	0	-422
			
11	4	0	-422
			
11	5	0	-454
			
11	6	0	-454
			
11	7	0	-454
			
11	8	0	-454
			
11	9	0	-454
			
11	10	0	0
			
11	11	0	0
			
11	12	0	0
			
11	13	0	0
			
11	14	0	0
			
11	15	0	0
			
11	16	0	-441
			
11	17	0	-441
			
11	18	0	-441
			
11	19	0	-428
			
11	20	0	-428
			
11	21	0	-428
			
11	22	2	-428
			
11	23	1	-428
			
11	24	0	-428
			
11	25	1	-28
			
11	26	27	-28
			
11	27	4	-28
			
11	28	0	-28
			
11	29	1	-28
			
11	30	4	-28
			
11	31	9	-28
			
11	32	27	-68
			
11	33	6	-68
			
11	34	5	-68
			
11	35	116	-68
			
11	36	7	-68
			
11	37	6	-68
			
11	38	83	-68
			
11	39	68	-70
			
11	40	25	-70
			
11	41	53	-70
			
11	42	42	-70
			
11	43	15	-70
			
11	44	49	-132
			
11	45	12	-132
			
11	46	2	-132
			
11	47	172	39
			
11	48	187	39
			
11	49	64	-132
			
11	50	60	-132
			
11	51	23	-162
			
11	52	55	-162
			
11	53	199	184
			
11	54	231	184
			
11	55	53	-29
			
11	56	60	-29
			
11	57	97	-29
			
11	58	119	-29
			
11	59	61	-29
			
11	60	17	-29
			
11	61	1	-29
			
11	62	99	-174
			
11	63	48	-174
			
11	64	87	-174
			
11	65	8	-174
			
11	66	0	-174
			
11	67	11	-310
			
11	68	16	-310
			
11	69	169	30
			
11	70	25	-310
			
11	71	12	-310
			
11	72	45	-310
			
11	73	14	-375
			
11	74	32	-89
			
11	75	21	-89
			
11	76	64	-89
			
11	77	114	-89
			
11	78	16	-89
			
11	79	15	-89
			
11	80	11	-89
			
11	81	14	-161
			
11	82	33	-161
			
11	83	29	-362
			
11	84	4	-362
			
11	85	0	-362
			
11	86	0	-261
			
11	87	0	-261
			
11	88	0	-110
			
11	89	0	-110
			
11	90	38	-110
			
11	91	24	-110
			
11	92	1	-110
			
11	93	0	-110
			
11	94	0	-110
			
11	95	0	0
			
11	96	0	-411
			
11	97	0	-411
			
11	98	0	-411
			
11	99	0	-411
			
12	0	0	-422
			
12	1	0	-422
			
12	2	0	-422
			
12	3	0	-422
			
12	4	0	-422
			
12	5	0	-422
			
12	6	0	-454
			
12	7	0	-454
			
12	8	0	-454
			
12	9	0	-454
			
12	10	0	-454
			
12	11	0	0
			
12	12	0	0
			
12	13	0	0
			
12	14	0	0
			
12	15	0	-441
			
12	16	0	-441
			
12	17	0	-441
			
12	18	0	-441
			
12	19	0	-428
			
12	20	0	-428
			
12	21	0	-428
			
12	22	0	-428
			
12	23	2	-428
			
12	24	2	-428
			
12	25	1	-28
			
12	26	0	-28
			
12	27	3	-28
			
12	28	13	-28
			
12	29	8	-28
			
12	30	1	-28
			
12	31	7	-28
			
12	32	201	47
			
12	33	86	-68
			
12	34	0	-68
			
12	35	63	-68
			
12	36	50	-68
			
12	37	7	-68
			
12	38	29	-68
			
12	39	188	40
			
12	40	1	-70
			
12	41	78	-70
			
12	42	44	-70
			
12	43	2	-70
			
12	44	3	-70
			
12	45	2	-162
			
12	46	0	-162
			
12	47	66	-162
			
12	48	98	-162
			
12	49	7	-162
			
12	50	22	-162
			
12	51	16	-162
			
12	52	16	-162
			
12	53	189	184
			
12	54	132	184
			
12	55	36	-29
			
12	56	30	-29
			
12	57	63	-29
			
12	58	70	-29
			
12	59	111	-29
			
12	60	3	-29
			
12	61	49	-29
			
12	62	143	63
			
12	63	211	63
			
12	64	146	63
			
12	65	10	-54
			
12	66	0	-54
			
12	67	10	-54
			
12	68	13	-310
			
12	69	46	-310
			
12	70	42	-310
			
12	71	15	-310
			
12	72	6	-310
			
12	73	5	-375
			
12	74	16	-89
			
12	75	22	-89
			
12	76	25	-89
			
12	77	21	-89
			
12	78	70	-89
			
12	79	46	-89
			
12	80	4	-89
			
12	81	22	-161
			
12	82	52	-161
			
12	83	1	-161
			
12	84	1	-161
			
